player,isHome,shotType,situation,playerCoordinates,bodyPart,goalMouthLocation,goalMouthCoordinates,blockCoordinates,xg,xgot,id,time,addedTime,timeSeconds,draw,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,goalType,match_id,match_date
"{""name"": ""Brennan Johnson"", ""slug"": ""brennan-johnson"", ""shortName"": ""B. Johnson"", ""position"": ""F"", ""jerseyNumber"": ""22"", ""userCount"": 9632, ""gender"": ""M"", ""sofascoreId"": ""brenjohnson_"", ""id"": 1085180, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u0631\u064a\u0646\u0627\u0646 \u062c\u0648\u0646\u0633\u0648\u0646"", ""hi"": ""\u092c\u094d\u0930\u0947\u0928\u0928 \u091c\u0949\u0928\u0938\u0928"", ""bn"": ""\u09ac\u09cd\u09b0\u09c7\u09a8\u09be\u09a8 \u099c\u09a8\u09b8\u09a8""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u062c\u0648\u0646\u0633\u0648\u0646"", ""hi"": ""\u092c\u0940. \u091c\u0949\u0928\u0938\u0928"", ""bn"": ""\u09ac\u09bf. \u099c\u09a8\u09b8\u09a8""}}}",true,goal,assisted,"{""x"": 3.7, ""y"": 53.1, ""z"": 0}",right-foot,low-centre,"{""x"": 0, ""y"": 49.9, ""z"": 5.7}",nan,0.59075379371643,0.34903407096863,4003931,49,,2908,"{""start"": {""x"": 53.1, ""y"": 3.7}, ""end"": {""x"": 50.1, ""y"": 0}, ""goal"": {""x"": 50.1, ""y"": 94.3}}",42,2492,208,shot,regular,12437059,
"{""name"": ""Harvey Barnes"", ""firstName"": """", ""lastName"": """", ""slug"": ""harvey-barnes"", ""shortName"": ""H. Barnes"", ""position"": ""F"", ""jerseyNumber"": ""11"", ""userCount"": 5057, ""gender"": ""M"", ""id"": 855647, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0647\u0627\u0631\u0641\u064a \u0628\u0627\u0631\u0646\u0632"", ""hi"": ""\u0939\u093e\u0930\u094d\u0935\u0947 \u092c\u093e\u0930\u094d\u0928\u094d\u0938"", ""bn"": ""\u09b9\u09be\u09b0\u09cd\u09ad\u09c7 \u09ac\u09be\u09b0\u09cd\u09a8\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u0647. \u0628\u0627\u0631\u0646\u0632"", ""hi"": ""\u090f\u091a. \u092c\u093e\u0930\u094d\u0928\u094d\u0938"", ""bn"": ""\u098f\u0987\u099a. \u09ac\u09be\u09b0\u09cd\u09a8\u09b8""}}}",true,goal,assisted,"{""x"": 3.3, ""y"": 49.4, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 49.4, ""z"": 1.3}",nan,0.54377007484436,0.8707566857338,4753657,49,,2912,"{""start"": {""x"": 49.4, ""y"": 3.3}, ""end"": {""x"": 50.6, ""y"": 0}, ""goal"": {""x"": 50.6, ""y"": 98.7}}",42,2488,212,shot,regular,12436611,2025-04-13
"{""name"": ""Yoane Wissa"", ""slug"": ""yoane-wissa"", ""shortName"": ""Y. Wissa"", ""position"": ""F"", ""jerseyNumber"": ""9"", ""userCount"": 43441, ""gender"": ""M"", ""sofascoreId"": ""yowissa"", ""id"": 805123, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u064a\u0648\u0646\u064a \u0648\u064a\u0633\u0627"", ""hi"": ""\u092f\u094b\u0906\u0928\u0947 \u0935\u093f\u0938\u094d\u0938\u093e"", ""bn"": ""\u099c\u09a8 \u0989\u0987\u09b8\u09be""}, ""shortNameTranslation"": {""ar"": ""\u064a. \u0648\u064a\u0633\u0627"", ""hi"": ""\u0935\u093e\u0908. \u0935\u093f\u0938\u094d\u0938\u093e"", ""bn"": ""\u0993\u09af\u09bc\u09be\u0987. \u0989\u0987\u09b8\u09be""}}}",true,goal,throw-in-set-piece,"{""x"": 2.6, ""y"": 51.1, ""z"": 0}",head,high-centre,"{""x"": 0, ""y"": 49.8, ""z"": 23.4}",nan,0.85433548688889,0.61819100379944,4503789,45,4,2922,"{""start"": {""x"": 51.1, ""y"": 2.6}, ""end"": {""x"": 50.2, ""y"": 0}, ""goal"": {""x"": 50.2, ""y"": 76.6}}",1,2478,222,shot,regular,12436968,2025-02-26
"{""name"": ""Curtis Jones"", ""firstName"": """", ""lastName"": """", ""slug"": ""curtis-jones"", ""shortName"": ""C. Jones"", ""position"": ""M"", ""jerseyNumber"": ""17"", ""userCount"": 17472, ""gender"": ""M"", ""sofascoreId"": ""curtisjones"", ""id"": 927353, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0643\u064a\u0631\u062a\u0633 \u062c\u0648\u0646\u0632"", ""hi"": ""\u0915\u0930\u094d\u091f\u093f\u0938 \u091c\u094b\u0928\u094d\u0938"", ""bn"": ""\u0995\u09be\u09b0\u09cd\u099f\u09bf\u09b8 \u099c\u09cb\u09a8\u09cd\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u0643. \u062c\u0648\u0646\u0632"", ""hi"": ""\u0938\u0940. \u091c\u094b\u0928\u094d\u0938"", ""bn"": ""\u09b8\u09bf. \u099c\u09cb\u09a8\u09cd\u09b8""}}}",true,goal,assisted,"{""x"": 5.1, ""y"": 52.6, ""z"": 0}",left-foot,low-centre,"{""x"": 0, ""y"": 48.5, ""z"": 2.5}",nan,0.68172430992126,0.92207688093185,4196786,49,,2924,"{""start"": {""x"": 52.6, ""y"": 5.1}, ""end"": {""x"": 51.5, ""y"": 0}, ""goal"": {""x"": 51.5, ""y"": 97.5}}",42,2476,224,shot,regular,12436474,2024-12-26
"{""name"": ""Iliman Ndiaye"", ""slug"": ""iliman-ndiaye"", ""shortName"": ""I. Ndiaye"", ""position"": ""M"", ""jerseyNumber"": ""10"", ""userCount"": 42784, ""gender"": ""M"", ""sofascoreId"": ""ilimanndiaye10"", ""id"": 914309, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0625\u0644\u064a\u0645\u0627\u0646 \u0646\u062f\u0627\u064a"", ""hi"": ""\u0907\u0932\u0940\u092e\u0928 \u0928\u0926\u093f\u092f\u0947"", ""bn"": ""\u0987\u09b2\u09bf\u09ae\u09be\u09a8 \u098f\u09a8\u09a6\u09bf\u09af\u09bc\u09be\u09af\u09bc\u09c7""}, ""shortNameTranslation"": {""ar"": ""\u0625. \u0646\u062f\u0627\u064a"", ""hi"": ""\u0906\u0908. \u0928\u0926\u093f\u092f\u0947"", ""bn"": ""\u0986\u0987. \u098f\u09a8\u09a6\u09bf\u09af\u09bc\u09be\u09af\u09bc\u09c7""}}}",true,goal,penalty,"{""x"": 11.5, ""y"": 50, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 47.4, ""z"": 1.9}",nan,0.7884,0.76062548160553,4701995,49,,2927,"{""start"": {""x"": 50, ""y"": 11.5}, ""end"": {""x"": 52.6, ""y"": 0}, ""goal"": {""x"": 52.6, ""y"": 98.1}}",42,2473,227,shot,penalty,12436596,2025-04-05
"{""name"": ""Jarrod Bowen"", ""slug"": ""jarrod-bowen"", ""shortName"": ""J. Bowen"", ""position"": ""M"", ""jerseyNumber"": ""20"", ""userCount"": 8728, ""gender"": ""M"", ""sofascoreId"": ""jarrodbowen"", ""id"": 552884, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062c\u0627\u0631\u0648\u062f \u0628\u0648\u064a\u0646"", ""hi"": ""\u091c\u093e\u0930\u094b\u0921 \u092c\u094b\u0935\u0947\u0928"", ""bn"": ""\u099c\u09be\u09b0\u09a1 \u09ac\u09cb\u09af\u09bc\u09c7\u09a8""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u0628\u0648\u064a\u0646"", ""hi"": ""\u091c\u0947. \u092c\u094b\u0935\u0947\u0928"", ""bn"": ""\u099c\u09c7. \u09ac\u09cb\u09af\u09bc\u09c7\u09a8""}}}",true,goal,regular,"{""x"": 10.1, ""y"": 69.5, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 53.5, ""z"": 5.7}",nan,0.0373390391469,0.35208114981651,3872118,49,,2927,"{""start"": {""x"": 69.5, ""y"": 10.1}, ""end"": {""x"": 46.5, ""y"": 0}, ""goal"": {""x"": 46.5, ""y"": 94.3}}",42,2473,227,shot,regular,12437024,2024-10-05
"{""name"": ""Chris Wood"", ""firstName"": """", ""lastName"": """", ""slug"": ""chris-wood"", ""shortName"": ""C. Wood"", ""position"": ""F"", ""jerseyNumber"": ""11"", ""userCount"": 7729, ""gender"": ""M"", ""sofascoreId"": ""wodsy39"", ""id"": 50480, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0643\u0631\u064a\u0633 \u0648\u0648\u062f"", ""hi"": ""\u0915\u094d\u0930\u093f\u0938 \u0935\u0941\u0921"", ""bn"": ""\u0995\u09cd\u09b0\u09bf\u09b8 \u0989\u09a1""}, ""shortNameTranslation"": {""ar"": ""\u0643. \u0648\u0648\u062f"", ""hi"": ""\u0938\u0940. \u0935\u0941\u0921"", ""bn"": ""\u09b8\u09bf. \u0989\u09a1""}}}",true,goal,penalty,"{""x"": 11.5, ""y"": 50, ""z"": 0}",right-foot,high-centre,"{""x"": 0, ""y"": 50.4, ""z"": 24.1}",nan,0.7884,0.96443653106689,4108060,49,,2936,"{""start"": {""x"": 50, ""y"": 11.5}, ""end"": {""x"": 49.6, ""y"": 0}, ""goal"": {""x"": 49.6, ""y"": 75.9}}",42,2464,236,shot,penalty,12436503,2024-11-30
"{""name"": ""Chris Wood"", ""firstName"": """", ""lastName"": """", ""slug"": ""chris-wood"", ""shortName"": ""C. Wood"", ""position"": ""F"", ""jerseyNumber"": ""11"", ""userCount"": 7729, ""gender"": ""M"", ""sofascoreId"": ""wodsy39"", ""id"": 50480, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0643\u0631\u064a\u0633 \u0648\u0648\u062f"", ""hi"": ""\u0915\u094d\u0930\u093f\u0938 \u0935\u0941\u0921"", ""bn"": ""\u0995\u09cd\u09b0\u09bf\u09b8 \u0989\u09a1""}, ""shortNameTranslation"": {""ar"": ""\u0643. \u0648\u0648\u062f"", ""hi"": ""\u0938\u0940. \u0935\u0941\u0921"", ""bn"": ""\u09b8\u09bf. \u0989\u09a1""}}}",false,goal,set-piece,"{""x"": 8.9, ""y"": 45.8, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 46.4, ""z"": 5.7}",nan,0.1638365983963,0.79440343379974,3879999,49,,2937,"{""start"": {""x"": 45.8, ""y"": 8.9}, ""end"": {""x"": 53.6, ""y"": 0}, ""goal"": {""x"": 53.6, ""y"": 94.3}}",42,2463,237,shot,regular,12437013,2024-10-06
"{""name"": ""James Maddison"", ""slug"": ""james-maddison"", ""shortName"": ""J. Maddison"", ""position"": ""M"", ""jerseyNumber"": ""10"", ""userCount"": 16444, ""gender"": ""M"", ""sofascoreId"": ""Madders"", ""id"": 356398, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062c\u064a\u0645\u0633 \u0645\u0627\u062f\u064a\u0633\u0648\u0646"", ""hi"": ""\u091c\u0947\u092e\u094d\u0938 \u092e\u0948\u0921\u093f\u0938\u0928"", ""bn"": ""\u099c\u09c7\u09ae\u09b8 \u09ae\u09cd\u09af\u09be\u09a1\u09bf\u09b8\u09a8""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u0645\u0627\u062f\u064a\u0633\u0648\u0646"", ""hi"": ""\u091c\u0947. \u092e\u0948\u0921\u093f\u0938\u0928"", ""bn"": ""\u099c\u09c7. \u09ae\u09cd\u09af\u09be\u09a1\u09bf\u09b8\u09a8""}}}",false,goal,assisted,"{""x"": 2.6, ""y"": 39.3, ""z"": 0}",right-foot,high-right,"{""x"": 0, ""y"": 46.2, ""z"": 29.7}",nan,0.11286921799183,0.77352267503738,4166368,45,5,2941,"{""start"": {""x"": 39.3, ""y"": 2.6}, ""end"": {""x"": 53.8, ""y"": 0}, ""goal"": {""x"": 53.8, ""y"": 70.3}}",1,2459,241,shot,regular,12436458,2024-12-15
"{""name"": ""Levi Colwill"", ""slug"": ""levi-colwill"", ""shortName"": ""L. Colwill"", ""position"": ""D"", ""jerseyNumber"": ""6"", ""userCount"": 17577, ""gender"": ""M"", ""sofascoreId"": ""LColwill"", ""id"": 996911, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0644\u064a\u0641\u064a \u0643\u0648\u0644\u0648\u064a\u0644"", ""hi"": ""\u0932\u0947\u0935\u0940 \u0915\u094b\u0932\u0935\u093f\u0932"", ""bn"": ""\u09b2\u09c7\u09ad\u09bf \u0995\u09b2\u0989\u0987\u09b2""}, ""shortNameTranslation"": {""ar"": ""\u0644. \u0643\u0648\u0644\u0648\u064a\u0644"", ""hi"": ""\u090f\u0932. \u0915\u094b\u0932\u0935\u093f\u0932"", ""bn"": ""\u098f\u09b2. \u0995\u09b2\u0989\u0987\u09b2""}}}",false,goal,corner,"{""x"": 3.5, ""y"": 57.6, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 47.1, ""z"": 7}",nan,0.57764202356339,0.99069619178772,5000831,50,,2951,"{""start"": {""x"": 57.6, ""y"": 3.5}, ""end"": {""x"": 52.9, ""y"": 0}, ""goal"": {""x"": 52.9, ""y"": 93}}",41,2449,251,shot,regular,12436556,2025-05-25
"{""name"": ""Bilal El Khannouss"", ""firstName"": ""Bilal"", ""lastName"": ""El Khannouss"", ""slug"": ""bilal-el-khannouss"", ""shortName"": ""B. E. Khannouss"", ""position"": ""M"", ""jerseyNumber"": ""11"", ""userCount"": 25244, ""gender"": ""M"", ""sofascoreId"": ""bilalekns_34"", ""id"": 1126569, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u0644\u0627\u0644 \u0627\u0644\u062e\u0646\u0648\u0633"", ""hi"": ""\u092c\u093f\u0932\u093e\u0932 \u0905\u0932 \u0916\u0928\u094d\u0928\u094c\u0938"", ""bn"": ""\u09ac\u09bf\u09b2\u09be\u09b2 \u098f\u09b2 \u0996\u09be\u09a8\u09cc\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u0623. \u062e\u0646\u0648\u0633"", ""hi"": ""\u092c\u0940.\u0908. \u0916\u0928\u094d\u0928\u094c\u0938"", ""bn"": ""\u09ac\u09bf. \u0987. \u0996\u09be\u09a8\u09cc\u09b8""}}}",false,goal,assisted,"{""x"": 21.9, ""y"": 48.4, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 45.7, ""z"": 4.4}",nan,0.048922754824162,0.46083742380142,4329806,50,,2952,"{""start"": {""x"": 48.4, ""y"": 21.9}, ""end"": {""x"": 54.3, ""y"": 0}, ""goal"": {""x"": 54.3, ""y"": 95.6}}",41,2448,252,shot,regular,12436907,2025-01-26
"{""name"": ""Bukayo Saka"", ""slug"": ""bukayo-saka"", ""shortName"": ""B. Saka"", ""position"": ""F"", ""jerseyNumber"": ""7"", ""userCount"": 187824, ""gender"": ""M"", ""sofascoreId"": ""BSaka7"", ""id"": 934235, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u0648\u0643\u0627\u064a\u0648 \u0633\u0627\u0643\u0627"", ""hi"": ""\u092c\u0941\u0915\u093e\u092f\u094b \u0938\u093e\u0915\u093e"", ""bn"": ""\u09ac\u09c1\u0995\u09be\u09af\u09bc\u09cb \u09b8\u09be\u0995\u09be""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u0633\u0627\u0643\u0627"", ""hi"": ""\u092c\u0940. \u0938\u093e\u0915\u093e"", ""bn"": ""\u09ac\u09bf. \u09b8\u09be\u0995\u09be""}}}",false,goal,penalty,"{""x"": 11.5, ""y"": 50, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 53.1, ""z"": 3.8}",nan,0.7884,0.77255070209503,4109242,45,5,2957,"{""start"": {""x"": 50, ""y"": 11.5}, ""end"": {""x"": 46.9, ""y"": 0}, ""goal"": {""x"": 46.9, ""y"": 96.2}}",1,2443,257,shot,penalty,12436914,2024-11-30
"{""name"": ""Mikel Merino"", ""slug"": ""mikel-merino"", ""shortName"": ""M. Merino"", ""position"": ""M"", ""jerseyNumber"": ""23"", ""userCount"": 28398, ""gender"": ""M"", ""sofascoreId"": ""mikelmerino"", ""id"": 592010, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0645\u064a\u0643\u064a\u0644 \u0645\u064a\u0631\u064a\u0646\u0648"", ""hi"": ""\u092e\u093f\u0915\u0947\u0932 \u092e\u0947\u0930\u093f\u0928\u094b"", ""bn"": ""\u09ae\u09be\u0987\u0995\u09c7\u09b2 \u09ae\u09c7\u09b0\u09bf\u09a8\u09cb""}, ""shortNameTranslation"": {""ar"": ""\u0645. \u0645\u064a\u0631\u064a\u0646\u0648"", ""hi"": ""\u090f\u092e. \u092e\u0947\u0930\u093f\u0928\u094b"", ""bn"": ""\u098f\u09ae. \u09ae\u09c7\u09b0\u09bf\u09a8\u09cb""}}}",false,goal,corner,"{""x"": 2.5, ""y"": 52.6, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 52, ""z"": 19}",nan,0.47257155179977,0.97765004634857,4211837,50,,2958,"{""start"": {""x"": 52.6, ""y"": 2.5}, ""end"": {""x"": 48, ""y"": 0}, ""goal"": {""x"": 48, ""y"": 81}}",41,2442,258,shot,regular,12436410,2025-01-01
"{""name"": ""Alexander Isak"", ""slug"": ""alexander-isak"", ""shortName"": ""A. Isak"", ""position"": ""F"", ""jerseyNumber"": ""9"", ""userCount"": 101755, ""gender"": ""M"", ""sofascoreId"": ""AlexIsak"", ""id"": 823941, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0623\u0644\u0643\u0633\u0646\u062f\u0631 \u0625\u064a\u0632\u0627\u0643"", ""hi"": ""\u0905\u0932\u0947\u0915\u094d\u091c\u0947\u0902\u0921\u0930 \u0907\u0938\u093e\u0915"", ""bn"": ""\u0986\u09b2\u09c7\u0995\u099c\u09be\u09a8\u09cd\u09a1\u09be\u09b0 \u0987\u09b8\u09be\u0995""}, ""shortNameTranslation"": {""ar"": ""\u0623. \u0625\u064a\u0632\u0627\u0643"", ""hi"": ""\u090f. \u0907\u0938\u093e\u0915"", ""bn"": ""\u098f. \u0987\u09b8\u09be\u0995""}}}",true,goal,regular,"{""x"": 3.3, ""y"": 50.5, ""z"": 0}",head,low-right,"{""x"": 0, ""y"": 45.8, ""z"": 7.6}",nan,0.59643280506134,0.98895406723022,4159099,50,,2958,"{""start"": {""x"": 50.5, ""y"": 3.3}, ""end"": {""x"": 54.2, ""y"": 0}, ""goal"": {""x"": 54.2, ""y"": 92.4}}",41,2442,258,shot,regular,12436460,2024-12-14
"{""name"": ""Ben Chilwell"", ""slug"": ""ben-chilwell"", ""shortName"": ""B. Chilwell"", ""position"": ""D"", ""jerseyNumber"": ""3"", ""userCount"": 11545, ""gender"": ""M"", ""sofascoreId"": ""Chilly"", ""id"": 802695, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0628\u0646 \u062a\u0634\u064a\u0644\u0648\u064a\u0644"", ""hi"": ""\u092c\u0947\u0928 \u091a\u093f\u0932\u0935\u0947\u0932"", ""bn"": ""\u09ac\u09c7\u09a8 \u099a\u09bf\u09b2\u0993\u09af\u09bc\u09c7\u09b2""}, ""shortNameTranslation"": {""ar"": ""\u0628. \u062a\u0634\u064a\u0644\u0648\u064a\u0644"", ""hi"": ""\u092c\u0940. \u091a\u093f\u0932\u0935\u0947\u0932"", ""bn"": ""\u09ac\u09bf. \u099a\u09bf\u09b2\u0993\u09af\u09bc\u09c7\u09b2""}}}",true,goal,free-kick,"{""x"": 27.1, ""y"": 68.2, ""z"": 0}",left-foot,low-left,"{""x"": 0, ""y"": 53.8, ""z"": 5.7}",nan,0.031472653150558,0.27671813964844,4976410,50,,2959,"{""start"": {""x"": 68.2, ""y"": 27.1}, ""end"": {""x"": 46.2, ""y"": 0}, ""goal"": {""x"": 46.2, ""y"": 94.3}}",41,2441,259,shot,regular,12436592,2025-05-20
"{""name"": ""Enzo Fern\u00e1ndez"", ""firstName"": """", ""lastName"": """", ""slug"": ""enzo-fernandez"", ""shortName"": ""E. Fern\u00e1ndez"", ""position"": ""M"", ""jerseyNumber"": ""8"", ""userCount"": 120971, ""gender"": ""M"", ""sofascoreId"": ""Enzo8"", ""id"": 974505, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0625\u0646\u0632\u0648 \u0641\u0631\u0646\u0627\u0646\u062f\u064a\u0632"", ""hi"": ""\u090f\u0928\u094d\u091c\u093c\u094b \u092b\u0930\u094d\u0928\u093e\u0902\u0921\u0940\u091c\u093c"", ""bn"": ""\u098f\u09a8\u099c\u09cb \u09ab\u09be\u09b0\u09cd\u09a8\u09be\u09a8\u09cd\u09a1\u09c7\u099c""}, ""shortNameTranslation"": {""ar"": ""\u0625. \u0641\u0631\u0646\u0627\u0646\u062f\u064a\u0632"", ""hi"": ""\u0908. \u092b\u0930\u094d\u0928\u093e\u0902\u0921\u0940\u091c\u093c"", ""bn"": ""\u0987. \u09ab\u09be\u09b0\u09cd\u09a8\u09be\u09a8\u09cd\u09a1\u09c7\u099c""}}}",true,goal,assisted,"{""x"": 5.2, ""y"": 51.3, ""z"": 0}",head,high-left,"{""x"": 0, ""y"": 52.3, ""z"": 24.7}",nan,0.42838877439499,0.89107835292816,4695452,50,,2962,"{""start"": {""x"": 51.3, ""y"": 5.2}, ""end"": {""x"": 47.7, ""y"": 0}, ""goal"": {""x"": 47.7, ""y"": 75.3}}",41,2438,262,shot,regular,12436587,2025-04-03
"{""name"": ""Mikkel Damsgaard"", ""slug"": ""damsgaard-mikkel"", ""shortName"": ""M. Damsgaard"", ""position"": ""M"", ""jerseyNumber"": ""24"", ""userCount"": 3572, ""gender"": ""M"", ""id"": 907072, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062f\u0627\u0645\u0633\u063a\u0627\u0631\u062f\u060c \u0645\u064a\u0643\u064a\u0644"", ""hi"": ""\u0921\u0948\u092e\u094d\u0938\u0917\u093e\u0930\u094d\u0921, \u092e\u093f\u0915\u0947\u0932"", ""bn"": ""\u09a1\u09be\u09ae\u09b8\u0997\u09be\u09b0\u09cd\u09a1, \u09ae\u09bf\u0995\u09cd\u0995\u09c7\u09b2""}, ""shortNameTranslation"": {""ar"": ""\u0645. \u062f\u0627\u0645\u0633\u063a\u0627\u0631\u062f"", ""hi"": ""\u090f\u092e. \u0921\u0948\u092e\u094d\u0938\u0917\u093e\u0930\u094d\u0921"", ""bn"": ""\u098f\u09ae. \u09a1\u09cd\u09af\u09be\u09ae\u09b8\u0997\u09be\u09b0\u09cd\u09a1""}}}",true,goal,assisted,"{""x"": 3.7, ""y"": 64.4, ""z"": 0}",right-foot,low-right,"{""x"": 0, ""y"": 46, ""z"": 1.3}",nan,0.052867881953716,0.35560461878777,4027934,50,,2977,"{""start"": {""x"": 64.4, ""y"": 3.7}, ""end"": {""x"": 54, ""y"": 0}, ""goal"": {""x"": 54, ""y"": 98.7}}",41,2423,277,shot,regular,12436876,2024-11-09
"{""name"": ""Justin Kluivert"", ""slug"": ""justin-kluivert"", ""shortName"": ""J. Kluivert"", ""position"": ""M"", ""jerseyNumber"": ""19"", ""userCount"": 7015, ""gender"": ""M"", ""sofascoreId"": ""justinkluivert"", ""id"": 851596, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u062c\u0627\u0633\u062a\u0646 \u0643\u0644\u0648\u064a\u0641\u0631\u062a"", ""hi"": ""\u091c\u0938\u094d\u091f\u093f\u0928 \u0915\u094d\u0932\u0941\u0907\u0935\u0930\u094d\u091f"", ""bn"": ""\u099c\u09be\u09b8\u09cd\u099f\u09bf\u09a8 \u0995\u09cd\u09b2\u09c1\u0987\u09ad\u09be\u09b0\u09cd\u099f""}, ""shortNameTranslation"": {""ar"": ""\u062c. \u0643\u0644\u0648\u064a\u0641\u0631\u062a"", ""hi"": ""\u091c\u0947. \u0915\u094d\u0932\u0941\u0907\u0935\u0930\u094d\u091f"", ""bn"": ""\u099c\u09c7. \u0995\u09cd\u09b2\u09c1\u0987\u09ad\u09be\u09b0\u09cd\u099f""}}}",false,goal,penalty,"{""x"": 11.5, ""y"": 50, ""z"": 0}",right-foot,high-centre,"{""x"": 0, ""y"": 48.4, ""z"": 21.5}",nan,0.7884,0.92344862222672,4273405,50,,2982,"{""start"": {""x"": 50, ""y"": 11.5}, ""end"": {""x"": 51.6, ""y"": 0}, ""goal"": {""x"": 51.6, ""y"": 78.5}}",41,2418,282,shot,penalty,12436531,2025-01-14
"{""name"": ""Curtis Jones"", ""firstName"": """", ""lastName"": """", ""slug"": ""curtis-jones"", ""shortName"": ""C. Jones"", ""position"": ""M"", ""jerseyNumber"": ""17"", ""userCount"": 17472, ""gender"": ""M"", ""sofascoreId"": ""curtisjones"", ""id"": 927353, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0643\u064a\u0631\u062a\u0633 \u062c\u0648\u0646\u0632"", ""hi"": ""\u0915\u0930\u094d\u091f\u093f\u0938 \u091c\u094b\u0928\u094d\u0938"", ""bn"": ""\u0995\u09be\u09b0\u09cd\u099f\u09bf\u09b8 \u099c\u09cb\u09a8\u09cd\u09b8""}, ""shortNameTranslation"": {""ar"": ""\u0643. \u062c\u0648\u0646\u0632"", ""hi"": ""\u0938\u0940. \u091c\u094b\u0928\u094d\u0938"", ""bn"": ""\u09b8\u09bf. \u099c\u09cb\u09a8\u09cd\u09b8""}}}",false,goal,assisted,"{""x"": 9.3, ""y"": 59.1, ""z"": 0}",right-foot,high-right,"{""x"": 0, ""y"": 47.2, ""z"": 34.2}",nan,0.22074081003666,0.74338233470917,4127354,50,,2995,"{""start"": {""x"": 59.1, ""y"": 9.3}, ""end"": {""x"": 52.8, ""y"": 0}, ""goal"": {""x"": 52.8, ""y"": 65.8}}",41,2405,295,shot,regular,12436978,2024-12-04
"{""name"": ""Ethan Pinnock"", ""slug"": ""ethan-pinnock"", ""shortName"": ""E. Pinnock"", ""position"": ""D"", ""jerseyNumber"": ""5"", ""userCount"": 1039, ""gender"": ""M"", ""id"": 855864, ""fieldTranslations"": {""nameTranslation"": {""ar"": ""\u0625\u064a\u062b\u0627\u0646 \u0628\u064a\u0646\u0648\u0643"", ""hi"": ""\u090f\u0925\u0928 \u092a\u093f\u0928\u0949\u0915"", ""bn"": ""\u0987\u09a5\u09be\u09a8 \u09aa\u09bf\u09a8\u0995""}, ""shortNameTranslation"": {""ar"": ""\u0625. \u0628\u064a\u0646\u0648\u0643"", ""hi"": ""\u0908. \u092a\u093f\u0928\u0949\u0915"", ""bn"": ""\u0987. \u09aa\u09bf\u09a8\u0995""}}}",false,goal,corner,"{""x"": 4.1, ""y"": 47.5, ""z"": 0}",head,high-left,"{""x"": 0, ""y"": 53.8, ""z"": 27.8}",nan,0.41939583420753,0.96799725294113,3924460,45,5,2997,"{""start"": {""x"": 47.5, ""y"": 4.1}, ""end"": {""x"": 46.2, ""y"": 0}, ""goal"": {""x"": 46.2, ""y"": 72.2}}",1,2403,297,shot,regular,12437034,
